genome start end	
2648501179 2648842360 2648844426
2657245653 2659833519 2659835506
2703718733 2704172795 2704174791
2531839601 2534148620 2534151007
2675903430 2677936120 2677938251
2698536373 2698826682 2698828820
2548876600 2549148766 2549150550
2703718619 2703759502 2703761815
2531839596 2534136634 2534139028
2548876510 2548907388 2548909541
2713897031 2715256096 2715258264
2531839214 2532671789 2532674004
2698536465 2699212767 2699214757
2706794498 2707106508 2707108717
2724679498 2727043662 2727045777
2690315941 2691632272 2691634358
2660238342 2661992932 2661994875
2663763089 2665592142 2665594208
2531839199 2532609141 2532611516
2671180635 2673576810 2673578936
2531839394 2533364806 2533366855
2671180322 2672301204 2672303455
2529293233 2531685606 2531687707
2548876542 2549040064 2549041942
2671180709 2673886086 2673888162
2663763192 2666024279 2666026204
2703718620 2703761816 2703763972
2548876606 2549159985 2549162128
2531839067 2532120869 2532122918
2667527497 2668383382 2668385350
2534682323 2537372704 2537374908
2700989501 2702951160 2702953361
2693429612 2693897550 2693899583
2558860381 2559686875 2559688727
2537561986 2539389814 2539392114
2671180717 2673915462 2673917701
2698536686 2700086771 2700088842
2663763420 2666948905 2666951058
2675903568 2678460082 2678462127
2537561501 2537566919 2537569202
2558860356 2559611918 2559614032
2667527662 2668976325 2668978592
2529292944 2530618561 2530621008
2528311140 2528755329 2528757586
2531839569 2534009032 2534011229
2708742301 2708744323 2708746323
2684623169 2687058631 2687060334
2547132413 2548637847 2548639942
2684623184 2687096309 2687098291
2531839058 2532103300 2532105343
2534682246 2537122752 2537124808
2695420688 2697072753 2697074791
2534681965 2536154452 2536156837
2534682101 2536593886 2536595910
2660238445 2662424753 2662426899
2529293087 2531183293 2531185456
2534682268 2537208237 2537210591
2706794409 2706813038 2706815068
2671180535 2673177868 2673179841
2529292814 2530086082 2530088482
2724679169 2725721473 2725723756
2706794623 2707701054 2707703155
2602041609 2602376133 2602378183
2703719432 2706743058 2706745243
2660238679 2663349398 2663351549
2698536616 2699806292 2699808468
2703718726 2704158631 2704160624
2537561572 2537828555 2537830824
2534682076 2536508704 2536510633
2703718710 2704126054 2704128092
2671180410 2672657513 2672659727
2534682097 2536585945 2536587929
2663763260 2666312966 2666315064
2700989290 2702050502 2702052517
2558860934 2561359621 2561361646
2548876570 2549091199 2549093008
2657245408 2658868127 2658870214
2695420536 2696425989 2696428221
2728368966 2728616087 2728618910
2681813442 2684153779 2684155964
2713897267 2716291362 2716293588
2684622778 2685662121 2685664190
2698536555 2699575135 2699577431
2654587797 2655813873 2655816111
2534681671 2534971438 2534973806
2537561613 2537969302 2537971463
2671180665 2673697126 2673699239
2548876584 2549117427 2549119230
2602041920 2603139752 2603142005
2548876630 2549209474 2549211772
2548876637 2549225064 2549227302
2675903491 2678171213 2678173318
2681813168 2683150192 2683152158
2695420794 2697505962 2697508198
2537562104 2539809082 2539811247
2548876597 2549142516 2549145174
2548876612 2549172144 2549173954
2690315708 2690803940 2690805954
2531839593 2534129550 2534131779
2540341025 2540407393 2540409789
2703718732 2704170756 2704172792
2663762628 2663875315 2663877372
2531839122 2532307928 2532310117
2545824730 2546599097 2546601127
2529293131 2531313873 2531316292
2663763501 2667291304 2667293521
2657245562 2659483019 2659485064
2548876654 2549263170 2549265395
2718218173 2720395530 2720397389
2531839515 2533822827 2533825130
2663762928 2664973492 2664975552
2548876640 2549231840 2549234043
2657245030 2657805858 2657807973
2698536567 2699621380 2699623401
2534681985 2536202111 2536204060
2663762916 2664925185 2664927271
2558860328 2559539580 2559541570
2663762894 2664843219 2664845303
2531839697 2534501432 2534503592
2558860942 2561375456 2561377540
2724679502 2727052352 2727054554
2667527619 2668815749 2668817930
2671180530 2673158890 2673161180
2698536685 2700084622 2700086769
2657245128 2658197148 2658199075
2681813077 2682770959 2682773144
2663763359 2666710624 2666712633
2671180642 2673600597 2673602549
2671180274 2672088976 2672090963
2534681959 2536131162 2536133136
2703719442 2706764272 2706766522
2534682250 2537131121 2537133279
2698536447 2699140311 2699142353
2713897007 2715203721 2715205906
2534682071 2536495442 2536497903
2537561742 2538476977 2538479073
2706794505 2707121438 2707123516
2703718979 2705230054 2705232025
2671180626 2673537239 2673539199
2529293127 2531305409 2531307483
2534682314 2537349761 2537351882
2548876626 2549200426 2549202569
2657245147 2658268824 2658270840
2663762983 2665179900 2665182066
2698536572 2699639601 2699641626
2684622763 2685613387 2685615128
2541047531 2543353571 2543355632
2718218143 2720274475 2720276767
2602041681 2602611184 2602613086
2698536544 2699532588 2699534634
2718218320 2720971294 2720973425
2660238175 2661309123 2661311072
2548876553 2549060313 2549062099
2698536513 2699412295 2699414462
2531839514 2533820364 2533822819
2718218245 2720671372 2720673495
2724679487 2727019880 2727022061
2660238653 2663241206 2663243231
2534682064 2536479895 2536481960
2706794410 2706815070 2706817347
2654587831 2655937449 2655939741
2681813332 2683815184 2683817243
2663763027 2665357678 2665359864
2667528152 2671013147 2671015330
2695420431 2695968018 2695970223
2698536639 2699900055 2699902197
2534682281 2537232338 2537234392
2671180725 2673945331 2673947473
2657245424 2658920504 2658922556
2695420654 2696937201 2696939242
2534682154 2536759160 2536761127
2663763301 2666478015 2666480238
2602041592 2602327023 2602329214
2675903323 2677497229 2677499279
2675903248 2677226174 2677228297
2667527995 2670359522 2670361565
2537561804 2538686792 2538688999
2660238336 2661973574 2661975741
2531839163 2532479284 2532481286
2529293236 2531691754 2531693959
2667527868 2669806921 2669809142
2713896730 2714000541 2714002597
2713897257 2716269740 2716271874
2675903283 2677358643 2677360835
2690315945 2691641194 2691643212
2700989207 2701712114 2701714185
2548876905 2550284578 2550286692
2706794590 2707558498 2707560612
2687453478 2688954335 2688956452
2684622628 2685135557 2685137805
2734482698 2737162587 2737164638
2737471918 2738242501 2738244572
2744054847 2745856392 2745858358
2698536430 2699069959 2699071942
2706794414 2706823283 2706825291
2537561954 2539275758 2539277960
2675903672 2678867695 2678869912
2663763335 2666615814 2666620607
2563366731 2563819374 2563821475
2663763486 2667232635 2667234694
2531839534 2533892561 2533894817
2663763379 2666794859 2666796914
2529292880 2530350747 2530352792
2675903305 2677428089 2677430283
2663763085 2665580329 2665582386
2684622667 2685291564 2685293700
2660237947 2660422566 2660424628
2657245610 2659657309 2659659479
2703719429 2706736636 2706738646
2660238537 2662785542 2662787623
2703718737 2704180811 2704182829
2690315962 2691688485 2691690151
2684623207 2687190029 2687191884
2660238013 2660675578 2660677661
2698536469 2699222445 2699224691
2663762631 2663880987 2663883215
2548876546 2549047450 2549049326
2706794500 2707110950 2707113095
2684622783 2685672328 2685674341
2667527808 2669571075 2669573269
2724679495 2727037300 2727039398
2547132250 2547991946 2547994115
2703719455 2706792069 2706794331
2663763050 2665453142 2665455261
2627854267 2630853273 2630855545
2537562206 2540167160 2540169391
2667527881 2669857782 2669859846
2558860307 2559497770 2559499741
2627854227 2630714971 2630717030
2681813446 2684162515 2684164787
2713897026 2715244816 2715247108
2718218221 2720566962 2720568871
2531839246 2532780234 2532782302
2706794509 2707129899 2707132004
2675903284 2677360836 2677362951
2541047106 2541862519 2541864477
2534682042 2536410267 2536412528
2728368951 2728583804 2728585912
2657245525 2659331410 2659333646
2671180421 2672705776 2672707876
2529293090 2531189574 2531191682
2681813073 2682762663 2682764800
2531839215 2532674012 2532676211
2663762990 2665208508 2665210595
2713897266 2716289225 2716291361
2687453658 2689644967 2689647037
2529293095 2531200382 2531202413
2681813439 2684147574 2684149559
2687453117 2687525422 2687527350
2534682011 2536310717 2536312895
2558860297 2559477974 2559479883
2548876875 2550218839 2550221167
2713897036 2715266758 2715268919
2541047109 2541868371 2541870330
2537562131 2539884764 2539887083
2703718722 2704150440 2704152477
2541047252 2542277018 2542279085
2531839600 2534146239 2534148619
2681813339 2683830143 2683832176
2537561794 2538647683 2538649814
2537561737 2538466147 2538468379
2541047524 2543334076 2543336364
2695420752 2697336065 2697338260
2529293197 2531544233 2531546720
2537562130 2539882397 2539884759
2703718615 2703750892 2703753238
2684622791 2685688580 2685690592
2548876615 2549177570 2549179467
2558860313 2559509739 2559511679
2687453326 2688340155 2688341821
2547132256 2548020513 2548022778
2654588151 2657099295 2657101124
2534681930 2535999812 2536002128
2537562026 2539558671 2539561132
2548876889 2550250378 2550252552
2706794946 2708522706 2708523116
2558860331 2559545470 2559547416
2623620585 2625047902 2625049726
2548876885 2550242147 2550244263
2703719448 2706777308 2706779304
2713896941 2714943741 2714945776
2528311139 2528753050 2528755322
2693429617 2693915171 2693917227
2531839174 2532503090 2532505134
2548876603 2549154477 2549156348
2671181177 2675832542 2675834582
2703718984 2705240084 2705242006
2657245409 2658870215 2658872430
2548876589 2549126931 2549128739
2548876588 2549125053 2549126930
2540341136 2540734681 2540736645
2671180875 2674555591 2674557814
2531839416 2533446500 2533448769
2700989470 2702816236 2702818148
2724679327 2726420846 2726422973
2690316257 2692912990 2692915194
2548876566 2549083907 2549085699
2547132247 2547985421 2547987557
2558860378 2559681360 2559683206
2675903588 2678532836 2678534826
2703718665 2703897003 2703899018
2660238506 2662658758 2662660797
2667527652 2668941743 2668943794
2671181015 2675129070 2675130982
2657245123 2658175858 2658177779
2654588135 2657033670 2657035553
2657245435 2658964669 2658966768
2706794405 2706804843 2706806850
2718217995 2719657468 2719659520
2531839560 2533985655 2533987935
2695420472 2696128933 2696131131
2660238593 2663005626 2663007662
2531839346 2533148820 2533150968
2597490128 2598423522 2598425394
2663762823 2664533671 2664535846
2718218370 2721186035 2721188312
640963042 641063053 641065469
2579778640 2580368421 2580370255
2585427918 2587199638 2587201511
2579778735 2580772437 2580774245
2563367123 2565510690 2565512752
2744054827 2745796087 2745797921
2740892332 2743069760 2743071879
2579779030 2581994490 2581996298
2597489891 2597878788 2597881042
2571042594 2573055197 2573057133
2734482638 2737040720 2737042721
2582580942 2584016385 2584018216
650377979 650483791 650485930
2519103120 2519532107 2519533843
2734482703 2737172767 2737174782
2744054845 2745852621 2745854525
2734482747 2737262330 2737264356
2775507216 2777952197 2777954185
2515154013 2515218836 2515220810
2579778896 2581445688 2581447616
2737471910 2738225209 2738227390
2579778816 2581097311 2581099177
2579778946 2581652207 2581654006
2734482740 2737248040 2737250059
2579778691 2580576620 2580578412
2734482710 2737187055 2737189072
650377976 650619031 650620969
2737471892 2738186583 2738188782
2565956788 2567095470 2567097352
637000301 637401921 637403848
2734482606 2736975950 2736977921
2574180097 2575597463 2575599260
641736273 642209918 642211801
2734482629 2737022359 2737024415
2734482697 2737160553 2737162585
649990008 650195130 650197240
2512047072 2512472413 2512474763
2579778643 2580376398 2580378118
2737471926 2738259425 2738261699
648276745 648325308 648327439
2751185393 2752116597 2752118736
2734482739 2737246038 2737248039
2737471914 2738234037 2738236225
2579778859 2581290339 2581292131
2563367122 2565508522 2565510689
2737472015 2738448357 2738450096
2590828658 2592465393 2592467538
2734482643 2737050803 2737052828
2737471895 2738192957 2738195155
643348576 643612813 643614891
2728369568 2730858580 2730860724
2734482680 2737125970 2737128040
2579779109 2582331089 2582332918
641736264 642213991 642215884
2734482665 2737095533 2737097635
2744054564 2744786509 2744788726
2579778905 2581486398 2581488166
2576861446 2578385034 2578387041
649990001 650084956 650086777
2734482708 2737182975 2737185006
2737471986 2738388060 2738390241
638341202 638643032 638645443
2515154108 2515613566 2515615968
2767802296 2769638455 2769640767
2585428008 2587558064 2587559980
2563367132 2565529663 2565531789
2515154024 2515261225 2515263108
647533231 647855454 647857600
2744054688 2745291749 2745293750
2579778764 2580891520 2580893352
649990014 650292893 650294943
2579779126 2582400438 2582402241
2734482769 2737307183 2737309184
2737471919 2738244573 2738246677
2737472004 2738428687 2738430598
637000293 637523098 637525068
2737471872 2738140734 2738143111
648276739 648791542 648793334
2734482639 2737042722 2737044749
651324103 651479533 651481565
2728369364 2730158282 2730160396
641736204 642187194 642189014
2526164737 2527154636 2527156737
2737471991 2738398777 2738400934
2524614842 2526005547 2526007372
2737471915 2738236230 2738238190
2734482607 2736977923 2736979873
2519899812 2521058731 2521060927
650377975 650431027 650433154
2574180415 2576723656 2576725430
2579778576 2580089680 2580091594
2737471945 2738300241 2738302315
2775507212 2777944005 2777946765
2737471933 2738274347 2738276523
2737471880 2738160500 2738162976
2737471970 2738353214 2738355512
2734482634 2737032561 2737034584
2737471979 2738373085 2738375169
2734482726 2737219598 2737221629
2734482727 2737221630 2737223665
2734482700 2737166706 2737168723
2582580937 2584007256 2584009073
2740892331 2743067600 2743069756
2734482687 2737140181 2737142305
2740892336 2743078385 2743080625
2734482748 2737264357 2737266394
2734482617 2736998139 2737000162
2585427630 2585981901 2585983597
2513237363 2514627306 2514629191
638341206 638652294 638654669
2737471999 2738419929 2738421715
2579778599 2580191413 2580193303
2734482693 2737152453 2737154490
2579778984 2581820752 2581822715
651324101 651635761 651637590
2579779033 2582004255 2582006112
2518645554 2518822837 2518824793
